id,jersey_number,name,nationality,position,birth_date,contract_until,market_value,team_id,team_name,team_short_name,team_market_value,team_crest,league_id,league_name,league_short_name,league_year
4750,1,Manuel Neuer,Germany,Keeper,1986-03-27,2019-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4751,26,Sven Ulreich,Germany,Keeper,1988-08-03,2018-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4752,22,Tom Starke,Germany,Keeper,1981-03-18,2016-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4753,33,Ivan Lucic,Austria,Keeper,1995-03-23,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4754,17,Jérôme Boateng,Germany,Centre Back,1988-09-03,2021-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4755,5,Medhi Benatia,Morocco,Centre Back,1987-04-17,2019-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4756,28,Holger Badstuber,Germany,Centre Back,1989-03-13,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4757,27,David Alaba,Austria,Left-Back,1992-06-24,2018-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4758,18,Juan Bernat,Spain,Left-Back,1993-03-01,2019-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4759,21,Philipp Lahm,Germany,Right-Back,1983-11-11,2018-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4761,8,Javi Martínez,Spain,Centre Back,1988-09-02,2021-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4762,20,Sebastian Rode,Germany,Defensive Midfield,1990-10-11,2018-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4763,14,Xabi Alonso,Spain,Defensive Midfield,1981-11-25,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4764,32,Joshua Kimmich,Germany,Defensive Midfield,1995-02-08,2020-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4765,23,Arturo Vidal,Chile,Central Midfield,1987-05-22,2019-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4766,6,Thiago,Spain,Central Midfield,1991-04-11,2019-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4768,19,Mario Götze,Germany,Attacking Midfield,1992-06-03,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4769,7,Franck Ribéry,France,Left Wing,1983-04-07,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4770,29,Kingsley Coman,France,Right Wing,1996-06-13,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4772,37,Julian Green,United States,Left Wing,1995-06-06,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4773,10,Arjen Robben,Netherlands,Right Wing,1984-01-23,2017-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4774,11,Douglas Costa,Brazil,Left Wing,1990-09-14,2020-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4775,25,Thomas Müller,Germany,Secondary Striker,1989-09-13,2021-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
4776,9,Robert Lewandowski,Poland,Centre Forward,1988-08-21,2019-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
6343,4,Serdar Tasci,Germany,Centre Back,1987-04-24,2016-06-30,,5,FC Bayern München,Bayern,"617,100,000 €",http://upload.wikimedia.org/wikipedia/commons/c/c5/Logo_FC_Bayern_M%C3%BCnchen.svg,425,League One 2015/16,EL1,2015
320,26,Philipp Müller,Germany,Right Wing,1995-03-03,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4470,15,René Adler,Germany,Keeper,1985-01-15,2017-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4471,1,Jaroslav Drobny,Czech Republic,Keeper,1979-10-18,2017-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4472,30,Andreas Hirzel,Switzerland,Keeper,1993-03-25,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4473,5,Johan Djourou,Switzerland,Centre Back,1987-01-18,2017-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4474,3,Cléber Reis,Brazil,Centre Back,1990-12-05,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4475,4,Emir Spahic,Bosnia-Herzegovina,Centre Back,1980-08-18,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4476,22,Matthias Ostrzolek,Germany,Left-Back,1990-06-05,2017-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4478,2,Dennis Diekmeier,Germany,Right-Back,1989-10-20,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4479,24,Gotoku Sakai,Japan,Right-Back,1991-03-14,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4480,39,Ashton Götz,Germany,Right-Back,1993-07-16,2017-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4481,40,Gojko Kacar,Serbia,Defensive Midfield,1987-01-26,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4482,28,Gideon Jung,Germany,Defensive Midfield,1994-09-12,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4483,34,Finn Porath,Germany,Attacking Midfield,1997-02-23,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4484,20,Albin Ekdal,Sweden,Central Midfield,1989-07-28,2019-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4486,8,Lewis Holtby,Germany,Central Midfield,1990-09-18,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4487,14,Aaron Hunt,Germany,Attacking Midfield,1986-09-04,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4489,7,Ivo Ilicevic,Croatia,Left Wing,1986-11-14,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4490,27,Nicolai Müller,Germany,Right Wing,1987-09-25,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4491,23,Michael Gregoritsch,Austria,Right Wing,1994-04-18,2019-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4493,10,Pierre-Michel Lasogga,Germany,Centre Forward,1991-12-15,2019-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4494,9,Sven Schipplock,Germany,Centre Forward,1988-11-08,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4495,16,Artjoms Rudnevs,Latvia,Centre Forward,1988-01-13,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4496,11,Ivica Olic,Croatia,Centre Forward,1979-09-14,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4497,33,Batuhan Altintas,Turkey,Centre Forward,1996-03-14,2017-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
4827,18,Josip Drmic,Switzerland,Centre Forward,1992-08-08,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
6344,25,Kerim Carolus,Germany,Centre Back,1994-06-16,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
6345,19,Dren Feka,Germany,Defensive Midfield,1997-06-09,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
6346,12,Ahmet Arslan,Germany,Attacking Midfield,1994-03-30,2016-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
6347,21,Nabil Bahoui,Sweden,Left Wing,1991-02-05,2018-06-30,,7,Hamburger SV,HSV,"59,600,000 €",http://upload.wikimedia.org/wikipedia/commons/6/66/HSV-Logo.svg,425,League One 2015/16,EL1,2015
256,18,Erik Thommy,Germany,Left Wing,1994-08-20,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
3361,27,Alfred Finnbogason,Iceland,Centre Forward,1989-02-01,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4108,17,Albian Ajeti,Switzerland,Centre Forward,1997-02-26,2020-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4407,35,Marwin Hitz,Switzerland,Keeper,1987-09-18,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4408,1,Alexander Manninger,Austria,Keeper,1977-06-04,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4409,24,Ioannis Gelios,Greece,Keeper,1992-04-24,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4410,28,Yannik Oettl,Germany,Keeper,1996-11-19,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4411,5,Ragnar Klavan,Estonia,Centre Back,1985-10-30,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4412,18,Jan-Ingwer Callsen-Bracker,Germany,Centre Back,1984-09-23,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4413,20,Jeong-Ho Hong,"Korea, South",Centre Back,1989-08-12,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4414,16,Christoph Janker,Germany,Centre Back,1985-02-14,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4415,40,Tim Rieder,Germany,Defensive Midfield,1993-09-03,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4416,3,Konstantinos Stafylidis,Greece,Left-Back,1993-12-02,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4417,31,Philipp Max,Germany,Left-Back,1993-09-30,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4418,4,Daniel Opare,Ghana,Right-Back,1990-10-18,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4419,2,Paul Verhaegh,Netherlands,Right-Back,1983-09-01,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4420,32,Raphael Framberger,Germany,Right-Back,1995-09-06,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4421,10,Daniel Baier,Germany,Defensive Midfield,1984-05-18,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4422,29,Marco Schuster,Germany,Defensive Midfield,1995-10-10,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4423,39,Maik Uhde,Germany,Defensive Midfield,1994-05-23,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4424,21,Dominik Kohr,Germany,Central Midfield,1994-01-31,2019-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4425,8,Markus Feulner,Germany,Central Midfield,1982-02-12,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4426,14,Jan Morávek,Czech Republic,Central Midfield,1989-11-01,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4427,36,Max Reinthaler,Italy,Central Midfield,1995-03-22,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4428,19,Ja-Cheol Koo,"Korea, South",Attacking Midfield,1989-02-27,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4429,7,Halil Altintop,Turkey,Attacking Midfield,1982-12-08,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4430,15,Piotr Trochowski,Germany,Central Midfield,1984-03-22,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4431,13,Tobias Werner,Germany,Left Wing,1985-07-19,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4432,37,Arif Ekin,Germany,Left Wing,1995-09-14,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4433,30,Caiuby,Brazil,Left Wing,1988-07-14,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4434,11,Alexander Esswein,Germany,Right Wing,1990-03-25,2017-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4435,25,Raúl Bobadilla,Paraguay,Centre Forward,1987-06-18,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4437,9,Shawn Parker,Germany,Centre Forward,1993-03-07,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4438,22,Dong-Won Ji,"Korea, South",Centre Forward,1991-05-28,2018-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
4440,26,Bastian Kurz,Germany,Centre Forward,1996-09-23,2016-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
6348,6,Jeffrey Gouweleeuw,Netherlands,Centre Back,1991-07-10,2019-06-30,,16,FC Augsburg,Augsburg,"58,350,000 €",http://upload.wikimedia.org/wikipedia/de/b/b5/Logo_FC_Augsburg.svg,425,League One 2015/16,EL1,2015
148,30,Sascha Burchert,Germany,Keeper,1989-10-30,2016-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4555,1,Thomas Kraft,Germany,Keeper,1988-07-22,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4556,22,Rune Jarstein,Norway,Keeper,1984-09-29,2019-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4558,29,Nils Körber,Germany,Keeper,1996-11-13,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4559,25,John Anthony Brooks,United States,Centre Back,1993-01-28,2019-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4560,28,Fabian Lustenberger,Switzerland,Centre Back,1988-05-02,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4561,15,Sebastian Langkamp,Germany,Centre Back,1988-01-15,2019-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4562,21,Marvin Plattenhardt,Germany,Left-Back,1992-01-26,2020-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4563,23,Johannes van den Bergh,Germany,Left-Back,1986-11-21,2016-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4564,34,Maximilian Mittelstädt,Germany,Left-Back,1997-03-18,2018-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4565,2,Peter Pekarík,Slovakia,Right-Back,1986-10-30,2018-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4566,5,Niklas Stark,Germany,Defensive Midfield,1995-04-14,2019-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4567,31,Florian Kohls,Germany,Defensive Midfield,1995-04-03,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4568,6,Vladimír Darida,Czech Republic,Central Midfield,1990-08-08,2019-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4569,3,Per Ciljan Skjelbred,Norway,Central Midfield,1987-06-16,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4570,17,Tolga Cigerci,Turkey,Central Midfield,1992-03-23,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4571,13,Jens Hegeler,Germany,Central Midfield,1988-01-22,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4572,14,Valentin Stocker,Switzerland,Left Wing,1989-04-12,,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4573,9,Alexander Baumjohann,Germany,Attacking Midfield,1987-01-23,2016-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
4574,12,Ronny,Brazil,Attacking Midfield,1986-05-11,2017-06-30,,9,Hertha BSC,Hertha,"62,050,000 €",http://upload.wikimedia.org/wikipedia/de/8/81/Hertha_BSC_Logo_2012.svg,425,League One 2015/16,EL1,2015
